Id,ele,slope,spi,tri,twi,plc,prc,CS_perc,litho_13,litho_14,litho_15,litho_16,litho_18,litho_19,litho_22,litho_23,litho_24,litho_25,uso_1,uso_2,uso_3,uso_4,uso_5,uso_6,asp_N,asp_NE,asp_E,asp_SE,asp_S,asp_SW,asp_W,asp_NW
10783,272.0446167,23.05723763,2715.273926,2.692897558,6.719792843,0.000426843,-0.000701849,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10801,190.8225555,6.257535934,-20.52400017,0.694311917,13.59236717,0.00049985,-0.000700703,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10357,234.2164154,4.521311283,5169.625,0.502583742,5.264955044,-0.001480665,-0.000698875,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1879,253.2890015,29.25020027,295.543457,3.550464153,4.907818794,0.010111437,-0.000698501,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10094,233.2822266,7.94764185,-12774.78418,0.883170247,13.9978323,0.005410697,-0.000689873,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1556,255.7404633,24.76546288,-538.6295166,2.920622826,14.15198326,0.004444018,-0.000684419,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10904,284.9274292,14.67803478,-332.9948425,1.663532138,12.20607281,0.013479398,-0.000683334,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1995,264.8502502,22.71484756,1237.087158,2.648707628,7.367940426,0.002464643,-0.000680935,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10001,280.6663513,11.31134796,-1224.34436,1.266712189,12.89921951,0.006619324,-0.00068081,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10481,221.6821442,16.65122032,18060.18164,1.907200336,9.159270287,-0.015600256,-0.000676302,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10916,194.1058655,9.880218506,48.97828674,1.12154305,5.318963528,0.024220899,-0.000669758,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10518,266.462616,15.65947628,-33.96751404,1.807322383,13.4588356,-0.01922662,-0.000663409,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10776,203.3752289,10.97052765,99792.92188,1.226142526,4.137239456,0.002893013,-0.000659251,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1830,225.2491302,20.71916008,-4220.361328,2.393702745,14.07787514,0.005715377,-0.000654603,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10610,206.7651367,9.861182213,93.2790451,1.103858352,6.061039448,0.015408658,-0.000650854,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10583,284.996521,7.531423569,4487.916504,0.840669632,6.217297077,0.012592028,-0.000650655,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
389,240.6725464,20.19834709,1772.061523,2.327569008,4.5030303,0.005807968,-0.000644947,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10834,328.2981567,18.84377098,-10.41300964,2.159507036,14.40329742,-0.001000462,-0.000643793,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
513,303.6077881,34.9718399,615.6889648,4.425913811,8.065712929,0.005954308,-0.00064077,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10564,359.1624146,14.72645473,-747.9155884,1.663066626,13.12236309,-0.001465923,-0.000639796,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
472,322.7235718,24.89242172,-245.0553741,2.935278893,13.81551075,0.000573868,-0.000639736,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10070,313.7561646,28.79220963,284.8723145,3.476253033,6.77717495,-0.000166046,-0.000639736,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
405,313.0536804,30.04098701,-3024.190674,3.658685446,13.30468464,-0.00183535,-0.000637773,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
377,267.0069885,25.65018845,455.3417053,3.042429447,7.248175144,0.009629614,-0.000629815,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10115,178.7515869,2.512219191,-72.81555939,0.284828782,11.51292515,0.017459674,-0.000629483,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1775,295.1316833,19.45090485,274.4475708,2.236335754,6.368168831,0.002269949,-0.000623076,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10101,220.51651,2.530550241,-770.5187988,0.281358302,13.91082096,0.003830065,-0.000622006,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10815,259.7853088,14.88520336,-4741.708984,1.702241898,15.29711533,-0.019491902,-0.000618404,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10295,279.6193848,27.93157768,-321.1568909,3.353419781,13.71014977,0.001345163,-0.000608548,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1923,223.5170135,23.77885056,-907.5539551,2.78986311,12.20607281,0.007412492,-0.000606914,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10453,149.0439606,5.427698135,-575.5047607,0.601332009,13.12236309,0.006982779,-0.000600392,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1831,226.5743713,22.47860336,689.1602173,2.617832184,7.804765224,0.003714344,-0.000597316,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10788,283.7668762,15.06785583,-521.2975464,1.703445315,13.4588356,0.002459979,-0.000594774,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2060,267.3770752,13.30028248,14251.39648,1.495941758,9.770920753,-0.001688248,-0.000592148,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1539,294.9649353,22.08190727,27.30261612,2.568945408,8.100582123,-0.004507067,-0.000586535,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10914,256.1318665,20.99943924,-1682.306274,2.428072214,13.91082096,0.000939046,-0.000584702,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10605,274.0192566,19.0598526,64.03578949,2.185218096,7.248122692,0.00273158,-0.000582495,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10987,238.0832672,5.634083748,-36952.96094,0.628360927,17.70118904,-0.009904501,-0.000575835,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1534,289.1565247,23.80574608,-1608.0448,2.794556141,12.89921951,-0.005444502,-0.000575011,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2020,199.730423,17.84097862,-476.1564026,2.036633015,12.61153793,0.002804162,-0.000572967,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1980,251.5778351,21.6424675,-472.5949097,2.510013342,14.07787514,-0.000239862,-0.00057045,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10712,246.1294098,30.53165627,-244.0475464,3.731146812,12.20607281,0.004410318,-0.000568587,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10262,299.8858948,20.86533356,-1677.570068,2.416581392,13.59236717,0.011684729,-0.000567548,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2134,305.4118652,16.76290321,529.0325928,1.908145428,5.136515141,-0.005271961,-0.000560456,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1948,262.5548401,28.29154968,5.165250301,3.405056953,9.765611649,0.0031609,-0.000552051,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
575,285.6029358,22.37804604,122.2298279,2.605133772,6.601661682,0.001067175,-0.000545863,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10451,316.0756836,22.3047123,226.9829865,2.601569176,7.677285671,-0.007955436,-0.000543056,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1599,192.2883759,16.67479897,1159.475708,1.896001101,6.313500404,0.000817991,-0.000542346,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
533,288.0079041,22.9092083,1046.392456,2.681917191,6.416119576,0.00562353,-0.000540563,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10581,273.3251953,13.67485714,802.6828003,1.539116979,5.294969559,0.000290259,-0.000537904,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10192,320.7348328,9.897277832,971.1181641,1.108100533,8.220769882,0.016144922,-0.000537577,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10330,187.9129486,7.301781654,811.5087891,0.812562704,5.73032093,0.003771007,-0.000537278,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10082,284.4582825,8.089081764,-147789.6875,0.940820336,17.38222313,-0.02241363,-0.000532789,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10282,265.9481812,15.5216074,-263.960968,1.759237766,14.15198326,-0.002349907,-0.000523573,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10074,272.0219116,24.86717415,-598.3812866,2.934154749,14.60396767,-0.003089712,-0.000521246,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10617,255.9610138,27.97835159,-579.3851318,3.36013937,14.45736408,0.002351023,-0.00051922,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10161,262.0520935,12.76166439,197.8150635,1.446640849,8.528178215,0.013597367,-0.000515408,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10252,292.2380066,14.77333164,-135.3913879,1.673099041,11.51292515,0.009576723,-0.000514442,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10528,191.9655914,11.26434708,-3267.530518,1.26149559,13.71014977,-0.004397365,-0.000513735,50,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1619,258.7525635,15.61915779,-80.13570404,1.784926891,13.71014977,-0.014895662,-0.000511366,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1745,283.5329285,25.27708435,116.2832031,2.986583233,8.613194466,0.001002561,-0.000510921,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1868,283.6881104,23.01000404,974.3758545,2.697616577,5.912062168,0.009345197,-0.000509201,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10413,301.4245605,19.04459763,98.77656555,2.188218832,7.836355686,0.00661457,-0.000509082,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10752,322.8399353,13.09276772,755.4136353,1.475290418,7.712973595,-0.008487386,-0.000508503,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
648,263.8921204,20.6596756,-2049.18335,2.386667728,13.12236309,-0.002962937,-0.000507536,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1633,225.407608,20.96339417,-828.4014282,2.426129341,13.12236309,-0.002704205,-0.000507254,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10143,231.4138947,5.091619492,-30613.21094,0.573325455,16.31694603,-0.017387513,-0.00050589,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10468,244.0939331,7.833224297,52985.69922,0.87089467,3.128353596,0.003173062,-0.000501495,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
439,315.9472656,25.57973099,95.86956024,3.02774024,6.033646107,0.003213312,-0.000496663,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10304,160.0821991,2.261236906,-1694.75708,0.255014658,14.15198326,-0.016590476,-0.00049593,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
578,283.3526611,21.30912209,-568.4129639,2.476181269,13.4588356,0.007350743,-0.00048971,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10154,174.1493988,5.006522655,-4291.560059,0.555969238,14.07787514,0.01723442,-0.000487931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10158,255.8769531,26.43509483,5089.38623,3.162979841,5.953542709,-0.012753589,-0.000485077,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2098,266.7844543,27.60130882,-478.3138733,3.310194254,13.30468464,0.007942329,-0.000484467,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1902,197.8425903,21.64589691,-287.7253723,2.51306653,13.59236717,0.0015003,-0.000477012,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1750,287.4655151,19.48299599,587.5174561,2.237737894,6.993317604,0.003120637,-0.00047667,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1912,202.6343384,26.24933052,1433.678955,3.119433403,5.834161758,-0.001433752,-0.000476651,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10997,270.6489563,20.91140556,-2057.067139,2.417440176,13.91082096,-0.001132076,-0.000473411,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10927,323.7922974,17.00292206,10245.42969,1.941755176,6.710345268,-0.007109815,-0.000473037,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2083,349.2785034,31.58831596,104.4706039,3.894372702,8.144953728,0.003874147,-0.00047183,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
348,333.862915,16.75192642,1719.185303,1.904303908,6.365904808,-0.000763416,-0.000467441,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10033,154.8992157,7.380762577,1562.432251,0.820655584,6.015224457,-0.004562182,-0.000464791,50,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10240,257.11203,15.58687687,-36.50450134,1.764594436,12.61153793,0.004312688,-0.000462122,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2179,271.3180542,14.43379784,-4907.59668,1.651637673,14.22097588,-0.021865144,-0.000457055,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2249,323.995697,22.42969322,234.5019226,2.61420846,6.971752644,-0.001464459,-0.000453771,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
656,287.6404419,18.1644268,-735.4619751,2.075315952,13.71014977,0.000191011,-0.000449844,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10313,196.5453644,13.6192379,701.9819946,1.534903288,5.429021358,0.006637329,-0.000449057,50,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10829,315.0081482,20.48400497,-12551.21875,2.363767862,13.59236717,-0.002818323,-0.000448827,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10303,260.965332,19.65096092,103.2537308,2.267111063,4.573151112,0.011873364,-0.000448122,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10994,230.417572,22.72339249,629.2766724,2.655748129,6.657589436,0.003185663,-0.000443743,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1834,252.7600403,26.24026489,2602.438965,3.119129658,6.476034641,-0.002344392,-0.000443513,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10248,156.1446075,2.246564388,-1871.057129,0.248891518,14.22097588,0.000273799,-0.000435684,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10139,209.7200623,15.65052319,-609.5354004,1.776879907,16.1763649,-0.005627725,-0.000426061,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10114,303.375885,25.85837173,354.8316956,3.065410376,6.111285686,0.001887048,-0.000422631,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10572,149.5216064,2.029373169,-1620.491089,0.225738764,13.59236717,0.002903043,-0.000419002,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10769,190.9069824,9.682863235,765.5198364,1.084901094,9.304376602,-0.009985692,-0.000416831,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10932,217.1034851,15.3692503,-105.6868362,1.757421494,12.61153793,0.015609718,-0.00041545,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10933,307.93396,14.90756321,-2473.111328,1.68786788,14.690979,-0.007974932,-0.000413094,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1997,311.143158,23.87030029,-941.8706055,2.799846411,12.61153793,0.000508929,-0.000405128,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
406,313.3780823,30.60803032,-627.6237793,3.742275715,13.30468464,-0.001631255,-0.000404748,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10438,270.2184143,21.7058239,-1114.647095,2.52200222,15.15051174,-0.007115123,-0.000402414,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
529,332.8418579,26.78492737,-9807.526367,3.193244934,13.59236717,-0.000302894,-0.000399795,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10671,308.796936,26.03954697,766.7544556,3.090593338,6.151692867,-0.001301891,-0.000399585,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
360,318.005249,27.77369308,-437.7078552,3.331367493,13.59236717,-0.001332917,-0.000397668,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10182,273.1680298,11.66740322,-880.2424927,1.30686295,13.4588356,-0.00072644,-0.00039513,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10870,253.8122559,15.79322147,205.1169281,1.789118886,10.24286747,0.003849884,-0.000389748,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10659,253.6222229,22.8657608,478.5913086,2.668154955,5.812082291,0.004303216,-0.000385256,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10170,379.2756042,13.40248871,221.3912811,1.524010777,5.196702957,0.021118905,-0.000383455,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2122,327.1759033,24.40034485,-1169.015137,2.871870518,14.07787514,-0.004597099,-0.000382648,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10478,295.5684509,15.13839912,-320.1769104,1.714369297,13.12236309,-0.007009595,-0.000381537,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10414,177.4908905,4.223554134,376.0158691,0.467802763,4.667003155,0.008867037,-0.000379645,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10622,151.4525757,3.631176233,639.4240723,0.401518077,7.719585896,0.006885401,-0.000379196,50,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
527,346.3471375,27.27229309,-938.6524658,3.2612679,13.30468464,0.004151611,-0.000376355,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10191,150.0528717,1.029861093,499.4160156,0.115453869,5.194125652,0.013788782,-0.00037167,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10477,231.1520081,18.41664124,-323.5074463,2.107193232,13.4588356,-0.003558113,-0.000369071,50,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1507,232.1425018,26.55923843,4817.317871,3.164135695,4.622188091,0.003145837,-0.000367911,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10588,264.0111389,27.63089371,-224.9714355,3.324067116,12.61153793,0.012767976,-0.000366324,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10230,173.074707,2.665329456,-309.5222473,0.297800273,13.30468464,-0.008693513,-0.000365592,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10905,164.0840454,1.706400514,-1465.829346,0.190115079,12.20607281,0.009369123,-0.000364538,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10284,209.900177,25.25627327,99.3314209,2.986394167,8.77076149,0.004305793,-0.000361661,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10749,284.3247986,21.17305374,-960.8657837,2.450060606,13.71014977,0.001025898,-0.000361422,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1547,253.2993011,22.82035446,655.0145264,2.661760092,6.309201717,0.00223442,-0.000359741,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1777,305.3869019,20.34075356,11282.82813,2.34582305,4.273752213,-0.001386817,-0.000354044,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10029,151.2906494,2.695938349,-907.642395,0.298450232,14.45736408,0.002417063,-0.000351445,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10511,242.8311157,23.75857735,-3011.950195,2.785156012,13.30468464,0.002365756,-0.000348599,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1718,260.145813,22.37375069,362.1897888,2.605906963,7.712621212,-0.002466744,-0.000347793,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
646,266.5282898,24.9424572,-269.6601563,2.94417429,14.15198326,0.00449848,-0.000345611,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10611,468.6287842,16.88683128,725.8459473,1.931336641,4.820227146,0.016672829,-0.000344439,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2178,287.1685791,20.22669601,1529.722534,2.330429792,4.074723244,0.000879681,-0.00034153,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10527,315.6560364,12.68029881,45.76947021,1.440023541,8.159312248,0.015670912,-0.000339857,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1548,258.8769836,20.83610344,-226.5077362,2.41276741,11.51292515,0.00779901,-0.000338052,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
498,316.1116028,33.01256943,-15472.49805,4.110514641,12.89921951,0.002102134,-0.000332168,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10315,285.4177551,14.02165794,4309.398438,1.581410766,4.060662746,0.00704966,-0.000331469,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10571,327.7820129,23.96512413,-1406.648438,2.814768553,13.30468464,-0.004787338,-0.000330792,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10510,166.403595,2.400271177,-1647.928223,0.265180707,14.40329742,0.005472104,-0.000328758,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10864,330.7805481,9.568037987,43.27445984,1.070022941,7.640002251,0.014052341,-0.000323867,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2077,253.4869385,28.60489655,274.5229187,3.450119257,7.754188538,0.001952839,-0.000323832,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1538,297.1658936,23.29211998,2531.008057,2.726992607,5.265787601,-0.005024911,-0.000323374,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10203,299.6627197,14.33595943,-2481.96582,1.617161751,13.12236309,0.00367435,-0.000317799,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2229,235.4653778,15.49305153,-130.9696503,1.753868222,13.30468464,-0.002238814,-0.000315902,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10767,282.3857117,19.08138275,259.6782837,2.214505911,8.446687698,-0.013095385,-0.00031512,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1870,256.1637878,19.91059494,2862.048584,2.292561531,6.796225071,0.002519868,-0.00031238,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1888,278.3045959,25.69932938,572.5488892,3.064183235,7.254691124,0.011779458,-0.000312108,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
